Année réf,UAI,Etablissement de rattachement,Numéro de l'appel à candidatures,Section 1,Section 2,Section 3,Section 4,Section 5,Section 6,Date prise de fonction,Date ouverture candidature,Date cloture candidature,Profil appel à candidatures,Job profile,Research fiels EURAXESS,Localisation appel à candidatures,Quotité du poste,Etat du poste,Type du poste
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER06,60,62,,,,,01/09/2025,03/02/2025,24/02/2025,Mécanique et Energétique,Mécanique et Energétique,"Engineering - 
",CAMPUS PIERRE ET MARIE CURIE,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER07,60,,,,,,01/09/2025,03/02/2025,24/02/2025,Mécanique,Mécanique,"Engineering - 
",CAMPUS PIERRE ET MARIE CURIE,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER08,61,,,,,,01/09/2025,03/02/2025,24/02/2025,Automatique/Robotique/Traitement de l'information/ Programmation,Automatique/Robotique/Traitement de l'information/ Programmation,"Engineering - 
",CAMPUS PIERRE ET MARIE CURIE,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER09,63,,,,,,01/09/2025,03/02/2025,24/02/2025,Electronique,Electronique,"Engineering - 
",CAMPUS PIERRE ET MARIE CURIE,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER10,31,,,,,,01/09/2025,03/02/2025,24/02/2025,Chimie analytique-Chimie générale,Chimie analytique-Chimie générale,"Chemistry - 
",CAMPUS PIERRE ET MARIE CURIE,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER11,31,,,,,,01/09/2025,03/02/2025,24/02/2025,Chimie analytique,Chimie analytique,"Chemistry - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER12,32,,,,,,01/09/2025,03/02/2025,24/02/2025,Chimie inorganique,Chimie inorganique,"Chemistry - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER13,32,,,,,,01/09/2025,03/02/2025,24/02/2025,Chimie organique,Chimie organique,"Chemistry - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER14,33,,,,,,01/09/2025,03/02/2025,24/02/2025,Chimie des matériaux,Chimie des matériaux,"Chemistry - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER15,62,,,,,,01/09/2025,03/02/2025,24/02/2025,Ingénierie chimique,Ingénierie chimique,"Chemistry - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER16,64,65,66,69,,,01/09/2025,03/02/2025,24/02/2025,"Bioinformatique, Mathématiques, Biostatistiques appliqués à la biologie","Bioinformatique, Mathématiques, Biostatistiques appliqués à la biologie","Mathematics - 
Biological sciences - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER17,35,,,,,,01/09/2025,03/02/2025,24/02/2025,Géophysique appliquée – Géotechnique - EPU,Géophysique appliquée – Géotechnique - EPU,"Environmental science - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER18,35,36,,,,,01/09/2025,03/02/2025,24/02/2025,Cartographie – Tectonique - Sédimentologie - EPU,Cartographie – Tectonique - Sédimentologie - EPU,"Environmental science - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER19,35,36,,,,,01/09/2025,03/02/2025,24/02/2025,Hydrologie - Hydrogéologie,Hydrologie - Hydrogéologie,"Environmental science - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER20,35,36,37,,,,01/09/2025,03/02/2025,24/02/2025,Transition Environnementale – SIG – Sciences de l’eau,Transition Environnementale – SIG – Sciences de l’eau,"Environmental science - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER21,35,37,,,,,01/09/2025,03/02/2025,24/02/2025,Biogéochimie Continentale et/ou Marine,Biogéochimie Continentale et/ou Marine,"Chemistry - 
Biological sciences - 
Environmental science - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER22,36,,,,,,01/09/2025,03/02/2025,24/02/2025,"Paléontologie, Systématique, Evolution","Paléontologie, Systématique, Evolution","Environmental science - 
Biological sciences - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER23,67,,,,,,01/09/2025,03/02/2025,24/02/2025,Ecologie – Evolution numérique,Ecologie – Evolution numérique,"Biological sciences - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER24,67,,,,,,01/09/2025,03/02/2025,24/02/2025,Ecologie – Evolution – Transition Environnementale,Ecologie – Evolution – Transition Environnementale,"Biological sciences - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755890V,UNIVERSITE SORBONNE UNIVERSITE,SUFSATER25,68,,,,,,01/09/2025,03/02/2025,24/02/2025,Biologie des Organismes,Biologie des Organismes,"Biological sciences - 
",Campus Pierre et Marie Curie,P,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,11961,1,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Droit privé -SUSCEPTIBLE D'ETRE VACANT
",Private Law,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,11981,1,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Droit privé -SUSCEPTIBLE D'ETRE VACANT
",Private Law,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,13295,26,,,,,,01/09/2025,24/03/2025,18/04/2025,Statistique -SUSCEPTIBLE D'ETRE VACANT, Statistics,"Mathematics - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,13297,6,,,,,,01/09/2025,24/03/2025,18/04/2025,"Comptabilité, gestion financière, contrôle de gestion -SUSCEPTIBLE D'ETRE VACANT","Accounting, financial analysis, budget control","Other - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,13344,14,,,,,,01/09/2025,24/03/2025,18/04/2025," Sociologie des médias, politiques et pratiques culturelles -SUSCEPTIBLE D'ETRE VACANT",Spanish,"Other - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,13347,27,,,,,,01/09/2025,24/03/2025,18/04/2025, Architecture ; Systèmes ; Réseaux -SUSCEPTIBLE D'ETRE VACANT,"System, network, architecture","Computer science - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,13348,19,,,,,,01/09/2025,24/03/2025,18/04/2025,Sociologie -SUSCEPTIBLE D'ETRE VACANT,Sociology,"Sociology - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,13501,27,,,,,,01/09/2025,24/03/2025,18/04/2025, Informatique décisionnelle -SUSCEPTIBLE D'ETRE VACANT,Business Intelligence (BI),"Computer science - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,13502,6,,,,,,01/09/2025,24/03/2025,18/04/2025,Sciences de gestion  -SUSCEPTIBLE D'ETRE VACANT,Management science,"Economics - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15737,27,,,,,,01/09/2025,24/03/2025,18/04/2025," Informatique et plus particulièrement les aspects fondamentaux de l’informatique. - SUSCEPTIBLE D'ETRE VACANT
",Computer science.,"Computer science - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15756,74,,,,,,01/09/2025,24/03/2025,18/04/2025," ATER histoire et philosophie du sport -SUSCEPTIBLE D'ETRE VACANT
","History, philosophy,sport,APAS","History of social sciences - History
Philosophy - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15757,74,,,,,,01/09/2025,24/03/2025,18/04/2025,ATER en Biomécanique et physiologie du mouvement -SUSCEPTIBLE D'ETRE VACANT,"Biomechanics, movement","Educational sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15758,74,,,,,,01/09/2025,24/03/2025,18/04/2025,ATER Physiologie de l'entrainement et de l'exercice -SUSCEPTIBLE D'ETRE VACANT, Exercise physiology,"Education - Educational sciences
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15764,69,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER en Sciences cognitives, neurosciences- SUSCEPTIBLE D'ETRE VACANT
","Cognitive science, neuroscience","Other - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15770,16,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Ergonomie - SUSCEPTIBLE D'ETRE VACANT
",Psychological sciences,"Psychological sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15776,64,65,66,,,,01/09/2025,24/03/2025,18/04/2025,"ATER en biologie au sein de l'UFR Sciences du Vivant - SUSCEPTIBLE D'ETRE VACANT
",biological sciences,"Biological sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15800,9,,,,,,01/09/2025,24/03/2025,18/04/2025,Expression Communication - SUSCEPTIBLE D'ETRE VACANT,Expression and Communication,"Other - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15801,16,,,,,,01/09/2025,24/03/2025,18/04/2025,Psychologie clinique et du développement -SUSCEPTIBLE D'ETRE VACANT, Clinical and developmental Psychology,"Other - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15802,3,,,,,,01/09/2025,24/03/2025,18/04/2025,"Histoire du droit et des institutions -SUSCEPTIBLE D'ETRE VACANT
",Legal History,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15806,6,,,,,,01/09/2025,24/03/2025,18/04/2025,Négociation / Vente -SUSCEPTIBLE D'ETRE VACANT,"Negociation, Sales Management","Other - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15811,3,,,,,,01/09/2025,24/03/2025,18/04/2025,"Histoire du droit et des institutions -SUSCEPTIBLE D'ETRE VACANT
", Legal History,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15813,3,,,,,,01/09/2025,24/03/2025,18/04/2025,"Histoire du droit et des institutions -SUSCEPTIBLE D'ETRE VACANT
",Legal History,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15814,3,,,,,,01/09/2025,24/03/2025,18/04/2025,"Histoire du droit et des institutions -SUSCEPTIBLE D'ETRE VACANT
", Legal History,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15815,3,,,,,,01/09/2025,24/03/2025,18/04/2025,"Histoire du droit et des institutions -SUSCEPTIBLE D'ETRE VACANT
",Legal History,"Other - 
Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15816,9,,,,,,01/09/2025,24/03/2025,18/04/2025,Expression Communication -SUSCEPTIBLE D'ETRE VACANT,Communication,"Communication sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15817,27,,,,,,01/09/2025,24/03/2025,18/04/2025,Programmation -SUSCEPTIBLE D'ETRE VACANT,Programing,"Computer science - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15818,27,,,,,,01/09/2025,24/03/2025,18/04/2025,Programmation -SUSCEPTIBLE D'ETRE VACANT,Programing,"Computer science - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15819,27,,,,,,01/09/2025,24/03/2025,18/04/2025,Bases de données -SUSCEPTIBLE D'ETRE VACANT,Data Base,"Computer science - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15820,31,32,33,,,,01/09/2025,24/03/2025,18/04/2025,"ATER
profil de recherche s’inscrivant dans les thématiques développées au sein des équipes des unités de recherche de l’UFR de Chimie  http://www.chimie.univ-paris-diderot.fr/fr/ - onglet Laboratoires - SUSCEPTIBLE D'ETRE VACANT
","ATER
profil de recherche s’inscrivant dans les thématiques développées au sein des équipes des unités de recherche de l’UFR de Chimie  http://www.chimie.univ-paris-diderot.fr/fr/ - onglet Laboratoires","Other - Environmental science
Modelling tools - Computer science
Physical chemistry - Chemistry
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15821,31,32,33,,,,01/09/2025,24/03/2025,18/04/2025,"ATER
profil de recherche s’inscrivant dans les thématiques développées au sein des équipes des unités de recherche de l’UFR de Chimie  http://www.chimie.univ-paris-diderot.fr/fr/ - onglet Laboratoires - SUSCEPTIBLE D'ETRE VACANT
","ATER
profil de recherche s’inscrivant dans les thématiques développées au sein des équipes des unités de recherche de l’UFR de Chimie  http://www.chimie.univ-paris-diderot.fr/fr/ - onglet Laboratoires","Physical chemistry - Chemistry
Other - Environmental science
Modelling tools - Computer science
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15822,31,32,33,,,,01/09/2025,24/03/2025,18/04/2025," ATER
profil de recherche s’inscrivant dans les thématiques développées au sein des équipes des unités de recherche de l’UFR de Chimie  http://www.chimie.univ-paris-diderot.fr/fr/ - onglet Laboratoires - SUSCEPTIBLE D'ETRE VACANT
"," ATER
profil de recherche s’inscrivant dans les thématiques développées au sein des équipes des unités de recherche de l’UFR de Chimie  http://www.chimie.univ-paris-diderot.fr/fr/ - onglet Laboratoires","Physical chemistry - Chemistry
Other - Environmental science
Modelling tools - Computer science
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15823,31,32,33,,,,01/09/2025,24/03/2025,18/04/2025," ATER
profil de recherche s’inscrivant dans les thématiques développées au sein des équipes des unités de recherche de l’UFR de Chimie  http://www.chimie.univ-paris-diderot.fr/fr/ - onglet Laboratoires - SUSCEPTIBLE D'ETRE VACANT
"," ATER
profil de recherche s’inscrivant dans les thématiques développées au sein des équipes des unités de recherche de l’UFR de Chimie  http://www.chimie.univ-paris-diderot.fr/fr/ - onglet Laboratoires","Physical chemistry - Chemistry
Other - Environmental science
Modelling tools - Computer science
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15827,25,26,,,,,01/09/2025,24/03/2025,18/04/2025,"Mathématiques pures et appliquées - SUSCEPTIBLE D'ETRE VACANT
",Lecturer and researcher in pure and applied mathematics,"Mathematics - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15830,25,26,,,,,01/09/2025,24/03/2025,18/04/2025,"Mathématiques pures et appliquées - SUSCEPTIBLE D'ETRE VACANT
",Lecturer and researcher in pure and applied mathematics,"Mathematics - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15839,6,,,,,,01/09/2025,24/03/2025,18/04/2025,ATER- SUSCEPTIBLE D'ETRE VACANT,Management - Financial accounting,"Economics - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15840,1,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Droit privé -SUSCEPTIBLE D'ETRE VACANT
",Private Law,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15841,1,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Droit privé -SUSCEPTIBLE D'ETRE VACANT
",Private Law,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15842,5,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER  -SUSCEPTIBLE D'ETRE VACANT
",Economics,"Economics - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15843,5,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Sciences Économiques  -SUSCEPTIBLE D'ETRE VACANT
",Economics,"Economics - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15844,2,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER, Droit public  -SUSCEPTIBLE D'ETRE VACANT
",Enseignements (TD) en droit public,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15845,27,5,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER informatique -SUSCEPTIBLE D'ETRE VACANT
","Economics, computer sciences","Economics - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15846,2,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER DROIT PUBLIC -SUSCEPTIBLE D'ETRE VACANT
",Enseignements (TD) en droit public,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15848,4,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Sciences politiques -SUSCEPTIBLE D'ETRE VACANT
", Political Sciences,"Political sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15849,4,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Sciences politiques -SUSCEPTIBLE D'ETRE VACANT
", Political Sciences,"Political sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15851,1,,,,,,01/09/2025,24/03/2025,18/04/2025," ATER Droit privé -SUSCEPTIBLE D'ETRE VACANT
",Private Law,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15861,1,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER Droit privé -SUSCEPTIBLE D'ETRE VACANT
", Private Law,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15866,2,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER, Droit public  -SUSCEPTIBLE D'ETRE VACANT
",Enseignements (TD) en droit public,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15867,2,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER, Droit public  -SUSCEPTIBLE D'ETRE VACANT
",Enseignements (TD) en droit public,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15868,2,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER, Droit public -SUSCEPTIBLE D'ETRE VACANT
",Enseignements (TD) en droit public,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15911,27,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER INFORMATIQUE Remplacement MCF - SUSCEPTIBLE D'ETRE VACANT
",Computer Science,"Database management - Computer science
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15912,27,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER INFORMATIQUE poste récurrent 2023-2024 - SUSCEPTIBLE D'ETRE VACANT
",Computer Science,"Database management - Computer science
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15913,26,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER- MATHEMATIQUES - SUSCEPTIBLE D'ETRE VACANT
","Mathématiques appliquées, application des mathématiques","Applied mathematics - Mathematics
Computational mathematics - Mathematics
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15915,26,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER- MATHEMATIQUES - SUSCEPTIBLE D'ETRE VACANT
 ","Mathématiques appliquées, application des mathématiques","Computational mathematics - Mathematics
Applied mathematics - Mathematics
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15916,26,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER- MATHEMATIQUES - SUSCEPTIBLE D'ETRE VACANT
","Mathématiques appliquées, application des mathématiques","Applied mathematics - Mathematics
Computational mathematics - Mathematics
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15917,26,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER- MATHEMATIQUES - SUSCEPTIBLE D'ETRE VACANT
","Mathématiques appliquées, application des mathématiques","Applied mathematics - Mathematics
Computational mathematics - Mathematics
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15936,2,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER, Droit public  -SUSCEPTIBLE D'ETRE VACANT
",Enseignements (TD) en droit public,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15951,2,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER, Droit public  -SUSCEPTIBLE D'ETRE VACANT
", Enseignements (TD) en droit public,"Juridical sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15958,64,65,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER en biochimie de la méthylation des protéines du cytosquelette - SUSCEPTIBLE D'ETRE VACANT
","Ph.D in Biochemistry, enzymology or Cell Biology","Biological sciences - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15976,19,,,,,,01/09/2025,24/03/2025,18/04/2025, ATER - Sociologie et sciences sociales -SUSCEPTIBLE D'ETRE VACANT,Sociology and social sciences,"Sociology - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15977,20,19,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER - Anthropologie, méthodes qualitatives -SUSCEPTIBLE D'ETRE VACANT","Anthropology, qualitative methods","Sociology - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15978,19,,,,,,01/09/2025,24/03/2025,18/04/2025,"ATER - Sociologie générale, rapports sociaux de sexe, genre et politique -SUSCEPTIBLE D'ETRE VACANT",Sociology and social sciences,"Sociology - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15979,19,,,,,,01/09/2025,24/03/2025,18/04/2025,ATER - Méthodes quantitatives et sociologie générale -SUSCEPTIBLE D'ETRE VACANT,Quantitative methods and sociology,"Sociology - 
",,,,ATER
2025,0755976N,UNIVERSITE PARIS CITE,15980,19,,,,,,01/09/2025,24/03/2025,18/04/2025,ATER - Sociologie et sciences sociales -SUSCEPTIBLE D'ETRE VACANT,Sociology and social sciences,"Sociology - 
",,,,ATER
